id,CreationDate,Score,ViewCount,Tags
"28956","2018-03-12 03:44:47","1","215","<neural-network><deep-learning><rnn><lstm>"
"28957","2018-03-12 05:48:16","0","165","<dimensionality-reduction><pca><discriminant-analysis>"
"28958","2018-03-12 06:08:54","0","127","<classification><logistic-regression>"
"28962","2018-03-12 08:55:45","2","476","<k-means><pca><normalization>"
"28964","2018-03-12 09:26:14","1","679","<data-wrangling>"
"28966","2018-03-12 10:04:21","0","434","<cnn>"
"28968","2018-03-12 10:31:22","1","3949","<machine-learning><neural-network><deep-learning><tensorflow><cnn>"
"28971","2018-03-12 10:45:15","3","3793","<keras><tensorflow><rnn><lstm>"
"28972","2018-03-12 10:47:09","1","280","<scikit-learn><decision-trees>"
"28978","2018-03-12 11:45:59","0","427","<neural-network><word2vec>"
"28982","2018-03-12 13:05:48","1","362","<machine-learning>"
"28983","2018-03-12 15:04:48","1","209","<neural-network>"
"28984","2018-03-12 15:37:06","0","40","<image-classification><image-recognition>"
"28985","2018-03-12 16:33:12","1","136","<orange>"
"28987","2018-03-12 17:49:31","1","7517","<python><classification><scikit-learn><svm>"
"28988","2018-03-12 18:07:07","2","1316","<python><scikit-learn><cross-validation>"
"28992","2018-03-12 19:27:19","1","644","<keras><inception>"
"28993","2018-03-12 19:30:21","0","47","<classification><clustering><k-means><dbscan><k-nn>"
"61070","2019-10-01 04:09:51","5","644","<python><r><pipelines>"
"61074","2019-10-01 05:11:47","2","139","<machine-learning><neural-network><classification>"
"61075","2019-10-01 05:35:51","0","209","<machine-learning><python><decision-trees><information-theory>"
"61078","2019-10-01 07:54:26","0","102","<python><pandas><multiclass-classification><csv><data-table>"
"61085","2019-10-01 09:57:31","1","65","<dataset><data>"
"61086","2019-10-01 10:05:03","1","34","<jupyter><aws><sagemaker>"
"61090","2019-10-01 12:19:19","1","24","<machine-learning><neural-network><reinforcement-learning><training>"
"61092","2019-10-01 12:43:06","3","297","<neural-network><keras><numpy>"
"61093","2019-10-01 12:45:09","0","96","<keras><lstm><sequence-to-sequence>"
"61095","2019-10-01 13:10:58","4","3583","<keras><time-series><lstm><convolution><autoencoder>"
"61099","2019-10-01 14:15:05","0","46","<machine-learning><accuracy>"
"61100","2019-10-01 14:30:09","1","425","<keras><metric>"
"61107","2019-10-01 18:06:38","1","82","<machine-learning><predictive-modeling><machine-learning-model><aggregation>"
"61114","2019-10-01 20:54:40","1","3477","<python><accuracy><confusion-matrix>"
"61115","2019-10-01 20:57:27","1","36","<machine-learning><classification><class-imbalance><metric><boosting>"
"61118","2019-10-01 22:38:16","1","332","<data-mining><data>"
"61122","2019-10-02 00:50:10","2","1722","<python><keras><image-classification><convolutional-neural-network><vgg16>"
"61123","2019-10-02 03:32:34","-2","447","<python><clustering><k-means><categorical-data>"
"61124","2019-10-02 03:57:57","0","55","<deep-learning><keras><cnn><lstm>"
"61125","2019-10-02 04:13:33","0","68","<machine-learning><decision-trees><xgboost><boosting>"
"61130","2019-10-02 06:57:12","3","766","<machine-learning><neural-network><keras><linear-regression>"
"61131","2019-10-02 07:15:40","0","2628","<keras><tensorflow><cnn>"
"61132","2019-10-02 07:26:06","2","1798","<deep-learning><keras><lstm><loss-function><accuracy>"
"61137","2019-10-02 09:07:10","10","1335","<machine-learning><deep-learning><data-cleaning><data-analysis><reference-request>"
"61140","2019-10-02 10:40:15","3","1373","<classification><xgboost><cross-validation><boosting>"
"61142","2019-10-02 10:57:49","2","412","<machine-learning><python><scikit-learn><dataset><cross-validation>"
"61143","2019-10-02 11:06:14","0","70","<neural-network>"
"61144","2019-10-02 11:29:48","0","2254","<python><keras>"
"61146","2019-10-02 12:27:34","2","228","<python><pandas>"
"61147","2019-10-02 12:37:47","1","66","<python><keras><time-series><training><cross-validation>"
"61155","2019-10-02 14:22:40","1","170","<machine-learning><python><linear-regression><machine-learning-model><ridge-regression>"
"28996","2018-03-13 00:08:48","1","149","<machine-learning><dataset><predictive-modeling><prediction>"
"28997","2018-03-13 00:18:43","2","186","<lstm>"
"28999","2018-03-13 01:16:57","0","903","<machine-learning><python><keras><rnn><lstm>"
"29001","2018-03-13 03:35:20","0","67","<neural-network><classification><decision-trees>"
"29006","2018-03-13 05:32:15","21","34081","<feature-selection><feature-extraction><dimensionality-reduction>"
"29019","2018-03-13 10:05:57","13","4996","<word2vec><word-embeddings><matrix-factorisation>"
"29021","2018-03-13 10:58:25","1","341","<keras><rnn><regularization><dropout>"
"29023","2018-03-13 12:00:27","2","265","<tensorflow><rnn><lstm><backpropagation>"
"29028","2018-03-13 12:54:33","2","8919","<scikit-learn><feature-engineering><feature-scaling>"
"29029","2018-03-13 12:55:20","0","506","<deep-learning><cnn>"
"29037","2018-03-13 15:38:50","3","440","<regression><feature-selection><feature-extraction>"
"29044","2018-03-13 19:08:11","0","6000","<machine-learning><scikit-learn><predictive-modeling>"
"29049","2018-03-13 22:48:31","0","268","<dataset><statistics><visualization><data-cleaning><descriptive-statistics>"
"29051","2018-03-13 23:33:08","0","1619","<machine-learning><predictive-modeling><feature-selection>"
"29052","2018-03-13 23:40:17","3","912","<clustering>"
"29053","2018-03-14 01:53:39","0","251","<machine-learning><nlp><feature-extraction><nltk><scraping>"
"29055","2018-03-14 03:24:22","1","742","<machine-learning><cross-validation>"
"29057","2018-03-14 05:16:06","0","199","<machine-learning><python><r><jupyter>"
"29058","2018-03-14 05:54:55","0","72","<machine-learning>"
"29062","2018-03-14 08:31:55","-1","120","<machine-learning><neural-network><deep-learning>"
"29063","2018-03-14 08:41:34","0","709","<deep-learning><convolutional-neural-network><nlp>"
"29067","2018-03-14 10:31:39","4","16831","<machine-learning><xgboost>"
"29072","2018-03-14 14:02:46","2","6459","<machine-learning><keras><cnn>"
"29082","2018-03-14 16:24:03","1","20","<plotting><perceptron><bias>"
"29087","2018-03-14 20:02:02","0","889","<r>"
"29089","2018-03-14 20:52:08","0","544","<matrix-factorisation><numpy>"
"29093","2018-03-14 21:40:13","2","15010","<python><statistics><pandas>"
"29095","2018-03-15 00:31:40","0","65","<decision-trees><definitions>"
"29098","2018-03-15 02:52:11","0","28","<cnn><convolutional-neural-network>"
"29101","2018-03-15 05:04:29","0","88","<machine-learning><neural-network><accuracy>"
"122589","2023-07-06 11:38:18","0","17","<python><scikit-learn><random-forest><prediction>"
"122591","2023-07-06 12:18:44","0","8","<weka>"
"122597","2023-07-06 14:28:38","0","7","<nlp>"
"122598","2023-07-06 15:26:06","0","17","<machine-learning><deep-learning><image-classification>"
"122600","2023-07-06 17:34:29","0","12","<data-cleaning><powerbi>"
"122602","2023-07-06 22:11:37","0","19","<python><classification><pandas><anova>"
"122603","2023-07-07 00:48:12","1","43","<scikit-learn><feature-selection><cross-validation><gridsearchcv>"
"122604","2023-07-07 01:06:34","0","31","<machine-learning><data><anomaly-detection>"
"122608","2023-07-07 08:07:03","0","11","<classification><dataset><binary-classification>"
"122609","2023-07-07 08:15:31","0","13","<scikit-learn>"
"122612","2023-07-07 11:50:29","0","14","<gpt><finetuning><chatgpt><llm>"
"122613","2023-07-08 06:18:11","0","27","<classification><tensorflow><overfitting><model-evaluations><ann>"
"122614","2023-07-08 06:55:23","0","23","<transformer><autoencoder><sequence-to-sequence>"
"122618","2023-07-08 16:13:45","2","26","<deep-learning><pytorch>"
"122623","2023-07-08 18:52:54","1","32","<neural-network><keras><tensorflow><convolutional-neural-network><convolution>"
"122624","2023-07-08 22:29:03","0","5","<machine-learning><tensorflow><image-classification><preprocessing><java>"
"122625","2023-07-09 02:41:43","0","16","<nlp><training><transformer><attention-mechanism>"
"122626","2023-07-09 04:01:22","0","22","<machine-learning>"
"122630","2023-07-09 09:36:00","0","12","<clustering>"
"122631","2023-07-09 10:47:14","0","12","<excel><data-engineering><metadata><structured-data><chatgpt>"
"122632","2023-07-09 10:52:42","0","28","<machine-learning><feature-selection>"
"122634","2023-07-09 11:55:32","0","18","<pytorch><accuracy><binary-classification><torch><pytorch-lightning>"
"122638","2023-07-09 16:04:19","0","13","<machine-learning><deep-learning><beginner><coursera>"
"122640","2023-07-09 20:55:47","0","49","<machine-learning><feature-selection><features>"
"122641","2023-07-09 21:14:17","0","8","<predictive-modeling>"
"122642","2023-07-09 21:56:29","0","12","<deep-learning><keras><nlp><tensorflow><python-3.x>"
"122643","2023-07-10 02:10:08","0","8","<vae>"
"122647","2023-07-10 02:46:23","0","26","<deep-learning><tensorflow><pytorch><pretraining>"
"122655","2023-07-10 10:25:07","0","8","<feature-selection><cross-validation>"
"122656","2023-07-10 12:29:00","0","11","<dataset>"
"122658","2023-07-10 13:45:45","0","33","<python><scikit-learn>"
"122660","2023-07-10 17:14:25","0","15","<python><tensorflow>"
"122661","2023-07-10 19:08:09","0","14","<nlp>"
"61162","2019-10-02 17:39:21","0","247","<machine-learning><neural-network><feature-extraction>"
"61163","2019-10-02 18:55:47","1","135","<neural-network><tensorflow>"
"61165","2019-10-02 19:59:47","1","1228","<keras><tensorflow><metric>"
"61171","2019-10-03 02:34:00","0","44","<gaussian><gaussian-process>"
"61173","2019-10-03 06:25:45","1","34","<scikit-learn><svm>"
"61174","2019-10-03 06:28:36","1","47","<neural-network><deep-learning><supervised-learning>"
"61179","2019-10-03 08:59:22","1","202","<python>"
"61181","2019-10-03 09:38:43","1","68","<machine-learning><python><xgboost><machine-learning-model><optimization>"
"61183","2019-10-03 09:51:50","0","710","<python><keras><object-detection><jupyter>"
"61194","2019-10-03 11:47:18","0","78","<python><reinforcement-learning><policy-gradients><ai><actor-critic>"
"61195","2019-10-03 12:09:29","1","2249","<machine-learning><python><deep-learning><nlp><text-generation>"
"61201","2019-10-03 13:01:48","2","94","<machine-learning><neural-network><deep-learning><statistics>"
"61203","2019-10-03 13:19:38","1","225","<random-forest><decision-trees>"
"61209","2019-10-03 16:17:41","2","50","<machine-learning><hardware>"
"61223","2019-10-03 20:34:05","1","998","<preprocessing>"
"61224","2019-10-03 21:18:01","3","2374","<keras><tensorflow><lstm><sequence>"
"61227","2019-10-03 23:01:53","0","86","<python><data-science-model>"
"61231","2019-10-04 02:38:56","1","113","<neural-network><reinforcement-learning><policy-gradients><implementation>"
"61232","2019-10-04 03:42:04","2","3634","<nlp><word2vec><word-embeddings>"
"61236","2019-10-04 05:19:04","1","470","<pandas><similar-documents>"
"61239","2019-10-04 06:04:41","-1","586","<machine-learning><python><text-mining>"
"61242","2019-10-04 08:27:48","2","335","<machine-learning><python><keras>"
"61244","2019-10-04 08:50:58","0","96","<pandas><xgboost><gradient-descent><hyperparameter><boosting>"
"61248","2019-10-04 09:37:42","2","7276","<python><graphs><geospatial><networkx>"
"61252","2019-10-04 11:37:55","0","17","<data-mining><dataset><data><preprocessing>"
"61254","2019-10-04 12:07:20","-1","832","<neural-network><keras><tensorflow><predictive-modeling><lstm>"
"61255","2019-10-04 12:13:13","8","5545","<random-forest><decision-trees>"
"61261","2019-10-04 14:45:54","2","125","<machine-learning><classification><binary>"
"61262","2019-10-04 15:02:21","4","4194","<reinforcement-learning><dqn><policy-gradients><actor-critic>"
"61263","2019-10-04 15:34:12","0","16","<graphs><representation>"
"61266","2019-10-04 16:27:49","0","99","<neural-network><autoencoder>"
"61268","2019-10-04 17:04:41","-1","403","<python><dataset><clustering><pandas><k-means>"
"61276","2019-10-04 19:26:52","0","32","<machine-learning><data>"
"122662","2023-07-10 19:24:34","1","60","<deep-learning><dataset><computer-vision><object-detection><annotation>"
"122664","2023-07-10 19:56:17","0","5","<recommender-system><anomaly-detection><one-class-classification>"
"122665","2023-07-10 20:07:07","1","22","<machine-learning><python><interpolation>"
"122667","2023-07-10 21:34:20","0","20","<feature-selection><feature-engineering><missing-data>"
"122668","2023-07-10 22:35:46","-1","38","<numpy><indexing>"
"122670","2023-07-11 02:38:19","-1","13","<machine-learning><feature-engineering><feature-extraction><accuracy><data-engineering>"
"122671","2023-07-11 03:40:43","1","14","<machine-learning><clustering>"
"122678","2023-07-11 06:35:06","0","37","<machine-learning><neural-network><keras>"
"122679","2023-07-11 08:20:21","0","31","<random-forest><decision-trees><boosting><gradient-boosting-decision-trees>"
"122682","2023-07-11 10:00:54","0","11","<python><auc><interpolation><library><precision-recall-curve>"
"122686","2023-07-11 14:02:55","0","14","<deep-learning><pytorch><loss-function><binary-classification><learning-rate>"
"122687","2023-07-11 14:20:46","0","21","<machine-learning><dataset><multilabel-classification><generalization>"
"122690","2023-07-11 16:52:36","0","9","<azure-ml><mlops>"
"122692","2023-07-11 21:12:49","0","20","<machine-learning><shap><conda>"
"122694","2023-07-12 03:59:27","0","13","<decision-trees><xgboost><xgboost-predict>"
"122696","2023-07-12 07:10:14","0","4","<data-science-model>"
"122697","2023-07-12 07:20:41","0","28","<dataset><data-cleaning><preprocessing>"
"122698","2023-07-12 07:37:47","0","9","<model-evaluations><performance><confusion-matrix><one-class-classification>"
"122700","2023-07-12 07:54:14","0","12","<classification><machine-learning-model><anomaly-detection>"
"122701","2023-07-12 08:05:03","0","24","<machine-learning><neural-network><regression><feature-engineering>"
"122706","2023-07-12 12:12:20","0","19","<deep-learning><backpropagation><mathematics><bayesian><derivation>"
"122707","2023-07-12 12:29:48","0","14","<llm><prompt-engineering>"
"122708","2023-07-12 14:42:35","0","13","<machine-learning><xgboost>"
"122709","2023-07-12 14:43:47","0","13","<time-series><lstm><forecasting>"
"122710","2023-07-12 14:47:03","0","27","<deep-learning><cnn><batch-normalization><dropout>"
"122713","2023-07-12 17:31:11","0","13","<deep-learning><convolution><generative-models>"
"122715","2023-07-12 17:55:29","0","18","<recommender-system><metric>"
"122716","2023-07-12 20:07:34","0","21","<tensorflow><cnn><metric><binary-classification>"
"122717","2023-07-13 03:05:09","0","6","<deep-learning><tensorflow><training><retraining>"
"122718","2023-07-13 03:24:13","0","106","<huggingface><google><llm><artificial-intelligence>"
"122719","2023-07-13 04:11:22","0","14","<pearsons-correlation-coefficient>"
